,itching,skin_rash,nodal_skin_eruptions,continuous_sneezing,shivering,chills,joint_pain,stomach_pain,acidity,ulcers_on_tongue,muscle_wasting,vomiting,burning_micturition,spotting_ urination,fatigue,weight_gain,anxiety,cold_hands_and_feets,mood_swings,weight_loss,restlessness,lethargy,patches_in_throat,irregular_sugar_level,cough,high_fever,sunken_eyes,breathlessness,sweating,dehydration,indigestion,headache,yellowish_skin,dark_urine,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,constipation,abdominal_pain,diarrhoea,mild_fever,yellow_urine,yellowing_of_eyes,acute_liver_failure,fluid_overload,swelling_of_stomach,swelled_lymph_nodes,malaise,blurred_and_distorted_vision,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,weakness_in_limbs,fast_heart_rate,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,neck_pain,dizziness,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,excessive_hunger,extra_marital_contacts,drying_and_tingling_lips,slurred_speech,knee_pain,hip_joint_pain,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,spinning_movements,loss_of_balance,unsteadiness,weakness_of_one_body_side,loss_of_smell,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,passage_of_gases,internal_itching,toxic_look_(typhos),depression,irritability,muscle_pain,altered_sensorium,red_spots_over_body,belly_pain,abnormal_menstruation,dischromic _patches,watering_from_eyes,increased_appetite,polyuria,family_history,mucoid_sputum,rusty_sputum,lack_of_concentration,visual_disturbances,receiving_blood_transfusion,receiving_unsterile_injections,coma,stomach_bleeding,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,blood_in_sputum,prominent_veins_on_calf,palpitations,painful_walking,pus_filled_pimples,blackheads,scurring,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,blister,red_sore_around_nose,yellow_crust_ooze
swollen_extremeties,-0.06321199821654662,-0.06894393085923337,-0.02368749156955796,-0.03437082727489243,-0.023687491569557954,-0.0695692716051629,-0.06353603068706132,-0.03437082727489235,-0.034370827274892386,-0.023687491569557954,-0.023687491569557947,-0.12616720521851962,-0.03388154635894993,-0.023687491569557947,0.16425580527858297,0.9740708303413647,-0.024351770758531576,0.9740708303413647,0.679662075655472,-0.05053477457018618,-0.0348544654182301,0.46744666477426156,-0.023687491569557947,-0.02435177075853144,-0.05689388895612084,-0.0978262906206292,-0.02368749156955794,-0.050167504656803905,-0.06321199821654681,-0.02368749156955794,-0.03437082727489239,-0.0865338899194733,-0.0754229590674474,-0.057235147147230984,-0.08712872628677124,-0.08742603789439361,-0.02500000000000053,-0.03485446541823006,-0.03485446541823008,-0.08146043499230364,-0.05689388895612072,-0.044025437635546255,-0.024351770758531503,-0.07050361858740652,-0.024351770758531524,,-0.02435177075853153,-0.043622094620814726,-0.06450379591199078,-0.043216059342086936,-0.04402543763554626,-0.0250000000000005,-0.0250000000000005,-0.0250000000000005,-0.0250000000000005,-0.0250000000000005,-0.06418191475655355,-0.02368749156955793,-0.03533269714918527,-0.02435177075853155,-0.02435177075853155,-0.02435177075853155,-0.02435177075853155,-0.03485446541823008,0.5526721862347923,-0.02435177075853156,-0.02435177075853156,-0.034854465418230084,-0.02435177075853156,-0.02368749156955788,0.9740708303413647,1.0,1.0,1.0,-0.05090037243343866,-0.023687491569557947,-0.02435177075853158,-0.025000000000000473,-0.02435177075853158,-0.02435177075853158,-0.03533269714918529,-0.034854465418230084,-0.03485446541823033,-0.024351770758531583,-0.02368749156955786,-0.043216059342086936,-0.024351770758531597,-0.023687491569557923,-0.0250000000000005,-0.02435177075853161,-0.02300576569672837,-0.024351770758531604,-0.024351770758531427,-0.024351770758531423,-0.024351770758531493,0.7075599095773358,0.4842454655297445,-0.051626709550395486,-0.024351770758531475,-0.03533269714918519,-0.024351770758531493,0.6982120021884515,-0.02368749156955796,-0.023687491569557954,-0.025000000000000563,-0.025000000000000563,-0.03485446541823008,-0.02435177075853145,-0.025000000000000498,-0.024351770758531458,-0.024351770758531458,-0.025000000000000522,-0.025000000000000522,-0.02500000000000051,-0.02500000000000051,-0.02435177075853153,-0.02435177075853153,-0.02435177075853153,-0.025000000000000504,-0.02435177075853156,-0.025000000000000473,-0.03485446541823033,-0.023687491569557857,-0.023687491569557857,-0.023687491569557857,-0.024351770758531618,-0.024351770758531614,-0.024351770758531614,-0.024351770758531614,-0.024351770758531614,-0.024351770758531614,-0.024351770758531614
excessive_hunger,-0.12870057005934896,-0.14037087031039347,-0.048228085716174124,-0.0699795163654956,-0.04822808571617411,-0.1416440733850487,-0.1293603049965441,-0.0699795163654959,0.292567925387646,-0.04822808571617411,-0.048228085716174096,-0.09394364911303767,-0.0689833331316502,-0.04822808571617411,0.2120029993126412,-0.04958056804092171,0.4784202864208116,-0.04958056804092171,0.2870097303367161,0.41612952165462425,0.6449836715036665,0.15661998389808054,-0.048228085716174096,0.45063076776493055,-0.11583680548213042,-0.19917578505486205,-0.0482280857161741,-0.10214178684348496,0.32007259343920197,-0.0482280857161741,0.292567925387646,0.19112357386467307,-0.15356226826261166,-0.11653161224307668,0.010530099330132424,-0.17800071556817587,-0.050900372433438534,-0.07096421083025699,-0.07096421083025699,-0.16585465918792855,0.12038193573314133,-0.08963644688778236,-0.049580568040921924,-0.14354641776015753,-0.04958056804092186,,-0.049580568040921834,-0.08881523450105432,-0.1313306894116288,0.8161543580253071,-0.08963644688778216,-0.05090037243343862,-0.05090037243343862,-0.05090037243343862,-0.05090037243343862,-0.05090037243343862,-0.1306753345840009,-0.0482280857161741,0.2816429783386213,-0.049580568040921764,-0.049580568040921764,-0.049580568040921764,-0.049580568040921764,-0.07096421083025697,-0.08715620062657722,-0.04958056804092174,-0.04958056804092174,0.2870097303367163,-0.04958056804092174,-0.048228085716174034,-0.04958056804092171,-0.05090037243343866,-0.05090037243343866,-0.05090037243343866,1.0,-0.048228085716174096,0.4784202864208115,0.4911555417927416,-0.0495805680409217,-0.0495805680409217,0.3012863603440313,0.28700973033671634,-0.07096421083025688,-0.049580568040921674,-0.04822808571617404,-0.08798854062470844,-0.04958056804092167,-0.0482280857161741,-0.05090037243343862,-0.04958056804092163,-0.04684008168319303,-0.04958056804092163,-0.04958056804092215,-0.04958056804092215,-0.04958056804092196,0.2816429783386223,0.7025429995705657,-0.10511274974513869,-0.04958056804092205,-0.0719378977588542,-0.04958056804092196,0.29586456001402617,-0.048228085716174124,-0.04822808571617411,0.46405274608142766,0.46405274608142766,-0.07096421083025689,-0.0495805680409221,-0.050900372433438625,-0.04958056804092207,0.4506307677649309,-0.05090037243343857,-0.05090037243343857,-0.05090037243343859,-0.05090037243343859,-0.049580568040921834,-0.049580568040921834,-0.049580568040921834,-0.05090037243343861,-0.04958056804092173,0.4911555417927416,-0.07096421083025688,-0.04822808571617404,-0.04822808571617404,-0.04822808571617404,-0.049580568040921605,-0.049580568040921605,-0.049580568040921605,-0.049580568040921605,-0.0495805680409216,-0.0495805680409216,-0.0495805680409216
extra_marital_contacts,-0.05989334699396513,-0.06532435124000781,-0.0224438902743115,-0.03256634725250945,-0.0224438902743115,-0.06591686138590266,-0.06020036765052086,-0.03256634725250941,-0.03256634725250943,-0.022443890274311505,0.8863951233028292,-0.11954338439873176,-0.03210275374964365,-0.02244389027431151,-0.12046540162474989,-0.02307329458186381,-0.023073294581863787,-0.02307329458186381,-0.033024594230235224,-0.04788168186403757,-0.03302459423023551,-0.04788168186403758,0.8863951233028292,-0.023073294581864096,-0.053906940600292635,0.22353670549346324,-0.022443890274311516,-0.04753369374494655,-0.05989334699396541,-0.022443890274311516,-0.032566347252509426,-0.0819908315179413,-0.07146322828245934,-0.05423028262129117,-0.08255443877536998,-0.0828361414233205,-0.023687491569557958,-0.033024594230235425,-0.033024594230235405,-0.07718373468531052,-0.05390694060029256,-0.041714087313519894,-0.023073294581863923,-0.06680215483649564,-0.02307329458186389,,-0.023073294581863885,-0.041331919943079144,-0.06111732487477803,-0.04094720165341062,-0.04171408731351985,-0.023687491569557947,-0.023687491569557947,-0.023687491569557947,-0.023687491569557947,-0.023687491569557947,-0.06081234258855467,-0.022443890274311526,-0.033477718634040914,-0.023073294581863843,-0.023073294581863843,-0.023073294581863843,-0.023073294581863843,-0.03302459423023547,-0.0405598558296681,-0.023073294581863826,-0.023073294581863826,-0.03302459423023552,-0.023073294581863826,-0.02244389027431157,-0.02307329458186381,-0.023687491569557947,-0.023687491569557947,-0.023687491569557947,-0.048228085716174096,1.0,-0.023073294581863787,-0.023687491569557944,-0.023073294581863774,-0.023073294581863774,-0.03347771863404097,-0.03302459423023547,-0.033024594230235196,-0.023073294581863763,-0.022443890274311575,-0.040947201653410634,-0.023073294581863756,-0.02244389027431153,-0.023687491569557947,-0.023073294581863732,-0.021797955239696992,-0.023073294581863732,-0.023073294581864117,-0.023073294581864117,-0.023073294581863944,-0.03347771863404094,-0.04891628988956209,-0.04891628988956204,-0.023073294581864016,-0.03347771863404074,-0.023073294581863944,-0.033925930083287724,-0.0224438902743115,-0.0224438902743115,-0.023687491569557968,-0.023687491569557968,-0.033024594230235474,-0.023073294581864075,-0.023687491569557947,-0.02307329458186406,-0.023073294581864058,-0.023687491569557954,-0.023687491569557954,-0.02368749156955795,-0.02368749156955795,-0.023073294581863885,-0.023073294581863885,-0.023073294581863885,-0.02368749156955795,-0.023073294581863826,-0.023687491569557944,-0.033024594230235196,-0.02244389027431158,-0.02244389027431158,-0.02244389027431158,-0.02307329458186372,-0.02307329458186372,-0.02307329458186372,-0.02307329458186372,-0.02307329458186371,-0.02307329458186371,-0.02307329458186371
drying_and_tingling_lips,-0.06157296359032386,-0.06715627197904794,-0.023073294581863843,-0.03347962026317527,-0.02307329458186383,-0.06776539815868855,-0.06188859416793705,-0.033479620263175275,-0.033479620263175254,-0.023073294581863826,-0.023073294581863787,0.17638516994597286,-0.03300302599511257,-0.0230732945818638,0.174935760044663,-0.02372034956304757,0.9461199816019514,-0.02372034956304757,-0.033950718071043114,-0.04922444982669947,-0.0339507180710431,-0.04922444982669948,-0.023073294581863787,-0.023720349563047628,-0.05541867765683151,-0.09528973613406194,-0.02307329458186377,-0.0488667029172046,0.3617232369654284,-0.02307329458186377,-0.033479620263175254,0.26216556708297595,-0.07346730436563886,-0.05575108730641598,0.26031495440007074,-0.08515915332524282,-0.02435177075853144,-0.03395071807104303,-0.033950718071043086,-0.07934823355292678,-0.055418677656831415,-0.04288389459380086,-0.023720349563047593,-0.06867551829950394,-0.023720349563047586,,-0.023720349563047582,-0.04249100992852673,-0.06283126604415364,0.5316160590001789,-0.042883894593800855,-0.024351770758531534,-0.024351770758531534,-0.024351770758531534,-0.024351770758531534,-0.024351770758531534,-0.0625177309998142,-0.023073294581863746,-0.034416549650309394,-0.023720349563047576,-0.023720349563047576,-0.023720349563047576,-0.023720349563047576,-0.0339507180710431,-0.04169729446712527,-0.023720349563047572,-0.023720349563047572,-0.033950718071043086,-0.023720349563047572,-0.02307329458186377,-0.02372034956304757,-0.02435177075853158,-0.02435177075853158,-0.02435177075853158,0.4784202864208115,-0.023073294581863787,1.0,0.9740708303413651,-0.023720349563047558,-0.023720349563047558,-0.03441654965030946,-0.03395071807104311,-0.03395071807104309,-0.023720349563047558,-0.023073294581863742,-0.04209550280742673,-0.023720349563047558,-0.02307329458186375,-0.024351770758531534,-0.02372034956304755,-0.02240924529484993,-0.02372034956304755,-0.02372034956304763,-0.02372034956304763,-0.023720349563047596,-0.03441654965030948,0.4716893826975384,-0.050288071839553666,-0.023720349563047607,-0.034416549650309346,-0.0237203495630476,-0.03487733049876554,-0.023073294581863843,-0.02307329458186383,-0.024351770758531347,-0.024351770758531347,-0.03395071807104305,-0.02372034956304762,-0.024351770758531545,-0.023720349563047617,-0.023720349563047614,-0.024351770758531482,-0.024351770758531482,-0.02435177075853151,-0.02435177075853151,-0.023720349563047582,-0.023720349563047582,-0.023720349563047582,-0.024351770758531528,-0.023720349563047572,0.9740708303413651,-0.03395071807104309,-0.023073294581863732,-0.023073294581863732,-0.023073294581863732,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548
slurred_speech,-0.0632119982165466,-0.06894393085923331,-0.023687491569557958,-0.034370827274892414,-0.02368749156955795,-0.06956927160516295,-0.06353603068706132,-0.03437082727489234,-0.03437082727489237,-0.02368749156955795,-0.023687491569557944,0.18193390094208584,-0.033881546358949924,-0.023687491569557944,0.18044447839497899,-0.02435177075853158,0.9740708303413651,-0.02435177075853158,-0.034854465418230306,-0.05053477457018621,-0.034854465418230104,-0.050534774570186236,-0.023687491569557944,-0.02435177075853145,-0.05689388895612082,-0.09782629062062921,-0.023687491569557937,-0.05016750465680388,0.37255921072759857,-0.023687491569557937,-0.03437082727489238,0.27013224895495674,-0.07542295906744746,-0.05723514714723096,0.2682287489875737,-0.08742603789439367,-0.025000000000000525,-0.034854465418230084,-0.034854465418230104,-0.08146043499230364,-0.0568938889561207,-0.044025437635546255,-0.024351770758531524,-0.07050361858740646,-0.024351770758531538,,-0.024351770758531545,-0.043622094620814726,-0.06450379591199072,0.547403418333086,-0.04402543763554626,-0.025000000000000494,-0.025000000000000494,-0.025000000000000494,-0.025000000000000494,-0.025000000000000494,-0.06418191475655356,-0.023687491569557934,-0.035332697149185285,-0.024351770758531566,-0.024351770758531566,-0.024351770758531566,-0.024351770758531566,-0.03485446541823011,-0.04280725093934455,-0.024351770758531576,-0.024351770758531576,-0.034854465418230104,-0.024351770758531576,-0.02368749156955788,-0.02435177075853158,-0.025000000000000473,-0.025000000000000473,-0.025000000000000473,0.4911555417927416,-0.023687491569557944,0.9740708303413651,1.0,-0.024351770758531597,-0.024351770758531597,-0.035332697149185306,-0.03485446541823011,-0.03485446541823036,-0.024351770758531604,-0.02368749156955786,-0.04321605934208692,-0.024351770758531607,-0.023687491569557927,-0.025000000000000494,-0.02435177075853162,-0.023005765696728374,-0.02435177075853162,-0.02435177075853144,-0.02435177075853144,-0.024351770758531507,-0.035332697149185285,0.48424546552974457,-0.051626709550395486,-0.024351770758531486,-0.035332697149185195,-0.02435177075853151,-0.03580574370197181,-0.023687491569557958,-0.02368749156955795,-0.02500000000000055,-0.02500000000000055,-0.0348544654182301,-0.02435177075853147,-0.025000000000000487,-0.024351770758531472,-0.02435177075853148,-0.02500000000000052,-0.02500000000000052,-0.025000000000000504,-0.025000000000000504,-0.024351770758531545,-0.024351770758531545,-0.024351770758531545,-0.025000000000000498,-0.024351770758531576,1.0,-0.03485446541823036,-0.023687491569557857,-0.023687491569557857,-0.023687491569557857,-0.024351770758531628,-0.024351770758531628,-0.024351770758531628,-0.024351770758531628,-0.024351770758531628,-0.024351770758531628,-0.024351770758531628
knee_pain,-0.06157296359032387,-0.06715627197904794,-0.02307329458186383,-0.03347962026317526,-0.02307329458186382,-0.06776539815868854,0.35984531622858057,-0.03347962026317527,-0.03347962026317525,-0.023073294581863812,-0.023073294581863774,-0.12289579434905569,-0.03300302599511256,-0.023073294581863794,-0.12384366812697971,-0.02372034956304756,-0.023720349563047558,-0.02372034956304756,-0.03395071807104311,-0.04922444982669946,-0.03395071807104309,-0.049224449826699476,-0.023073294581863774,-0.02372034956304762,-0.05541867765683151,-0.09528973613406191,-0.023073294581863756,-0.04886670291720461,-0.061572963590324,-0.023073294581863756,-0.03347962026317525,-0.08429013800652975,-0.07346730436563884,-0.055751087306415995,-0.08486955076074244,-0.0851591533252428,-0.024351770758531448,-0.03395071807104303,-0.03395071807104308,-0.07934823355292678,-0.05541867765683141,-0.04288389459380087,-0.02372034956304759,-0.06867551829950394,-0.023720349563047582,,-0.023720349563047582,-0.04249100992852672,-0.06283126604415364,-0.042095502807426737,-0.04288389459380086,-0.024351770758531538,-0.024351770758531538,-0.024351770758531538,-0.024351770758531538,-0.024351770758531538,-0.06251773099981418,-0.023073294581863735,-0.0344165496503094,-0.023720349563047572,-0.023720349563047572,-0.023720349563047572,-0.023720349563047572,0.6601110530211711,-0.041697294467125265,-0.02372034956304757,-0.02372034956304757,-0.033950718071043086,-0.02372034956304757,-0.023073294581863756,-0.02372034956304756,-0.02435177075853158,-0.02435177075853158,-0.02435177075853158,-0.0495805680409217,-0.023073294581863774,-0.023720349563047558,-0.024351770758531597,1.0,0.9461199816019514,-0.03441654965030945,-0.0339507180710431,0.6601110530211712,-0.023720349563047558,-0.023073294581863742,-0.04209550280742673,-0.023720349563047555,-0.023073294581863735,-0.024351770758531538,-0.023720349563047548,-0.022409245294849927,-0.023720349563047548,-0.023720349563047628,-0.023720349563047628,-0.023720349563047596,-0.03441654965030947,-0.050288071839553736,-0.05028807183955365,-0.023720349563047607,-0.034416549650309346,-0.023720349563047596,-0.03487733049876555,-0.02307329458186383,-0.02307329458186382,-0.02435177075853135,-0.02435177075853135,-0.033950718071043044,-0.023720349563047617,-0.024351770758531545,-0.023720349563047614,-0.02372034956304761,-0.024351770758531486,-0.024351770758531486,-0.024351770758531514,-0.024351770758531514,-0.023720349563047582,-0.023720349563047582,-0.023720349563047582,-0.02435177075853153,-0.02372034956304757,-0.024351770758531597,0.6601110530211712,-0.023073294581863735,-0.023073294581863735,-0.023073294581863735,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047544,-0.023720349563047544,-0.023720349563047544
hip_joint_pain,-0.06157296359032387,-0.06715627197904794,-0.02307329458186383,-0.03347962026317526,-0.02307329458186382,-0.06776539815868854,0.35984531622858057,-0.03347962026317527,-0.03347962026317525,-0.023073294581863812,-0.023073294581863774,-0.12289579434905569,-0.03300302599511256,-0.023073294581863794,-0.12384366812697971,-0.02372034956304756,-0.023720349563047558,-0.02372034956304756,-0.03395071807104311,-0.04922444982669946,-0.03395071807104309,-0.049224449826699476,-0.023073294581863774,-0.02372034956304762,-0.05541867765683151,-0.09528973613406191,-0.023073294581863756,-0.04886670291720461,-0.061572963590324,-0.023073294581863756,-0.03347962026317525,-0.08429013800652975,-0.07346730436563884,-0.055751087306415995,-0.08486955076074244,-0.0851591533252428,-0.024351770758531448,-0.03395071807104303,-0.03395071807104308,-0.07934823355292678,-0.05541867765683141,-0.04288389459380087,-0.02372034956304759,-0.06867551829950394,-0.023720349563047582,,-0.023720349563047582,-0.04249100992852672,-0.06283126604415364,-0.042095502807426737,-0.04288389459380086,-0.024351770758531538,-0.024351770758531538,-0.024351770758531538,-0.024351770758531538,-0.024351770758531538,-0.06251773099981418,-0.023073294581863735,-0.0344165496503094,-0.023720349563047572,-0.023720349563047572,-0.023720349563047572,-0.023720349563047572,0.6601110530211711,-0.041697294467125265,-0.02372034956304757,-0.02372034956304757,-0.033950718071043086,-0.02372034956304757,-0.023073294581863756,-0.02372034956304756,-0.02435177075853158,-0.02435177075853158,-0.02435177075853158,-0.0495805680409217,-0.023073294581863774,-0.023720349563047558,-0.024351770758531597,0.9461199816019514,1.0,-0.03441654965030945,-0.0339507180710431,0.6601110530211712,-0.023720349563047558,-0.023073294581863742,-0.04209550280742673,-0.023720349563047555,-0.023073294581863735,-0.024351770758531538,-0.023720349563047548,-0.022409245294849927,-0.023720349563047548,-0.023720349563047628,-0.023720349563047628,-0.023720349563047596,-0.03441654965030947,-0.050288071839553736,-0.05028807183955365,-0.023720349563047607,-0.034416549650309346,-0.023720349563047596,-0.03487733049876555,-0.02307329458186383,-0.02307329458186382,-0.02435177075853135,-0.02435177075853135,-0.033950718071043044,-0.023720349563047617,-0.024351770758531545,-0.023720349563047614,-0.02372034956304761,-0.024351770758531486,-0.024351770758531486,-0.024351770758531514,-0.024351770758531514,-0.023720349563047582,-0.023720349563047582,-0.023720349563047582,-0.02435177075853153,-0.02372034956304757,-0.024351770758531597,0.6601110530211712,-0.023073294581863735,-0.023073294581863735,-0.023073294581863735,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047548,-0.023720349563047544,-0.023720349563047544,-0.023720349563047544
muscle_weakness,-0.08933801556721507,-0.09743900117294689,-0.03347771863404092,-0.048576561234837695,-0.03347771863404093,-0.09832280018059704,-0.0897959732130965,-0.04857656123483781,-0.04857656123483773,-0.033477718634040934,-0.03347771863404097,-0.17831310608583276,-0.04788505665787206,-0.03347771863404095,0.04324083107104282,-0.03441654965030945,-0.03441654965030946,-0.03441654965030945,0.46860240257547275,0.3039979086922278,0.46860240257547287,-0.07142119541564261,-0.03347771863404097,-0.034416549650309464,-0.08040858192503676,-0.13825866798908865,-0.03347771863404098,-0.07090212995076588,0.22649731062682674,-0.03347771863404098,-0.048576561234837744,-0.12229902902664842,-0.10659586283304008,-0.08089088481769276,-0.12313971595540171,-0.12355990879503971,-0.03533269714918524,-0.049260090836772075,-0.04926009083677216,-0.11512867516896262,0.261316924455794,-0.062221498193490675,-0.03441654965030946,-0.09964332013882206,-0.03441654965030946,,-0.03441654965030946,-0.06165145033001684,-0.0911637234372468,-0.061077597468611,-0.06222149819349063,-0.03533269714918527,-0.03533269714918527,-0.03533269714918527,-0.03533269714918527,-0.03533269714918527,-0.09070880626192834,-0.03347771863404101,0.4615712925572638,-0.03441654965030946,-0.03441654965030946,-0.03441654965030946,-0.03441654965030946,-0.04926009083677224,-0.06049982532917493,-0.03441654965030945,-0.03441654965030945,-0.04926009083677222,-0.03441654965030945,-0.03347771863404101,-0.03441654965030945,-0.03533269714918529,-0.03533269714918529,-0.03533269714918529,0.3012863603440313,-0.03347771863404097,-0.03441654965030946,-0.035332697149185306,-0.03441654965030945,-0.03441654965030945,1.0,0.44134648186956216,0.4413464818695621,0.6511276782020156,-0.03347771863404103,-0.061077597468611,-0.03441654965030944,-0.033477718634041025,-0.03533269714918527,-0.03441654965030944,-0.03251423008190431,-0.03441654965030944,-0.03441654965030946,-0.03441654965030946,-0.03441654965030946,-0.04993597951344542,0.3154213955024231,-0.07296443573412884,-0.034416549650309464,-0.04993597951344532,-0.03441654965030946,0.481391905553787,-0.03347771863404092,-0.03347771863404092,-0.03533269714918519,-0.03533269714918519,-0.04926009083677215,-0.034416549650309464,-0.03533269714918528,-0.034416549650309464,-0.034416549650309464,-0.035332697149185244,-0.035332697149185244,-0.03533269714918526,-0.03533269714918526,-0.03441654965030946,-0.03441654965030946,-0.03441654965030946,-0.035332697149185265,-0.03441654965030945,-0.035332697149185306,0.44134648186956216,-0.03347771863404103,-0.03347771863404103,-0.03347771863404103,-0.034416549650309436,-0.034416549650309436,-0.034416549650309436,-0.034416549650309436,-0.034416549650309436,-0.034416549650309436,-0.034416549650309436
stiff_neck,-0.08812881623423618,-0.09612015415720622,-0.03302459423023554,-0.0479190724259547,-0.03302459423023553,-0.09699199085336054,-0.08858057537575657,-0.04791907242595483,0.45512894251505304,-0.03302459423023552,-0.03302459423023547,-0.17589961964816928,-0.047236927435373506,-0.03302459423023549,-0.17725630266482117,-0.033950718071043114,-0.03395071807104311,-0.033950718071043114,-0.04859335038363411,-0.07045450210699875,-0.0485933503836341,-0.07045450210699876,-0.03302459423023547,-0.03395071807104319,-0.07932024340518955,-0.13638732253724745,-0.03302459423023543,-0.06994246224718206,-0.08812881623423686,-0.03302459423023544,0.45512894251505304,0.12729573247411485,-0.10515307674229986,-0.07979601827803098,-0.12147300709188402,-0.12188751257772733,-0.0348544654182299,-0.048593350383634014,-0.04859335038363407,-0.11357039657574884,-0.0793202434051894,-0.06137932374363415,-0.03395071807104315,-0.09829463743660223,-0.03395071807104314,,-0.033950718071043134,-0.06081699153728461,-0.08992981295835968,0.35032313392153525,-0.061379323743634265,-0.03485446541823002,-0.03485446541823002,-0.03485446541823002,-0.03485446541823002,-0.03485446541823002,-0.08948105313433223,-0.03302459423023538,-0.049260090836772207,-0.03395071807104313,-0.03395071807104313,-0.03395071807104313,-0.03395071807104313,-0.04859335038363411,-0.05968095390061157,-0.03395071807104312,-0.03395071807104312,-0.04859335038363409,-0.03395071807104312,-0.03302459423023514,-0.033950718071043114,-0.034854465418230084,-0.034854465418230084,-0.034854465418230084,0.28700973033671634,-0.03302459423023547,-0.03395071807104311,-0.03485446541823011,-0.0339507180710431,-0.0339507180710431,0.44134648186956216,1.0,0.44810876295603685,0.660111053021171,-0.03302459423023512,-0.06025090583404229,-0.03395071807104311,-0.03302459423023537,-0.03485446541823002,-0.03395071807104309,-0.03207414659586295,-0.03395071807104309,-0.0339507180710432,-0.0339507180710432,-0.033950718071043155,0.4413464818695653,0.2819133428702579,-0.07197685450726994,-0.033950718071043176,-0.049260090836772075,-0.03395071807104316,-0.04991960222537463,-0.03302459423023554,-0.03302459423023553,-0.034854465418229785,-0.034854465418229785,-0.04859335038363404,-0.033950718071043176,-0.03485446541823003,-0.033950718071043176,0.6601110530211757,-0.034854465418229945,-0.034854465418229945,-0.03485446541822998,-0.03485446541822998,-0.033950718071043134,-0.033950718071043134,-0.033950718071043134,-0.03485446541823001,-0.03395071807104312,-0.03485446541823011,0.44810876295603685,-0.0330245942302351,-0.0330245942302351,-0.0330245942302351,-0.03395071807104309,-0.03395071807104309,-0.03395071807104309,-0.03395071807104309,-0.03395071807104309,-0.03395071807104309,-0.03395071807104309
swelling_joints,-0.08812881623423661,-0.09612015415720668,-0.03302459423023527,-0.04791907242595471,-0.033024594230235266,-0.09699199085336054,0.21323135734500592,-0.047919072425954716,-0.047919072425954695,-0.03302459423023525,-0.033024594230235196,-0.1758996196481694,-0.04723692743537355,-0.033024594230235224,-0.17725630266482098,-0.0339507180710431,-0.03395071807104309,-0.0339507180710431,-0.04859335038363411,-0.07045450210699869,-0.048593350383634104,-0.07045450210699872,-0.033024594230235196,-0.03395071807104319,-0.07932024340518953,-0.13638732253724672,-0.03302459423023516,-0.06994246224718237,-0.0881288162342368,-0.03302459423023517,-0.04791907242595469,-0.12064369894814278,-0.10515307674229983,-0.07979601827803118,-0.12147300709188379,-0.12188751257772734,-0.03485446541823014,-0.048593350383634014,-0.04859335038363409,-0.11357039657574887,-0.0793202434051894,-0.06137932374363421,-0.03395071807104314,-0.09829463743660227,-0.033950718071043134,,-0.03395071807104313,-0.0608169915372846,-0.08992981295835957,-0.06025090583404237,-0.061379323743634195,-0.03485446541823028,-0.03485446541823028,-0.03485446541823028,-0.03485446541823028,-0.03485446541823028,-0.08948105313433219,-0.03302459423023514,-0.04926009083677216,-0.033950718071043114,-0.033950718071043114,-0.033950718071043114,-0.033950718071043114,0.44810876295603674,-0.059680953900611566,-0.03395071807104311,-0.03395071807104311,-0.0485933503836341,-0.03395071807104311,-0.03302459423023517,-0.0339507180710431,-0.03485446541823033,-0.03485446541823033,-0.03485446541823033,-0.07096421083025688,-0.033024594230235196,-0.03395071807104309,-0.03485446541823036,0.6601110530211712,0.6601110530211712,0.4413464818695621,0.44810876295603685,1.0,0.660111053021171,-0.033024594230235155,-0.060250905834042356,-0.033950718071043114,-0.03302459423023514,-0.03485446541823028,-0.0339507180710431,-0.03207414659586295,-0.0339507180710431,-0.0339507180710432,-0.0339507180710432,-0.03395071807104315,-0.04926009083677226,-0.07197685450726986,-0.07197685450726973,-0.03395071807104317,-0.049260090836772075,-0.033950718071043155,-0.04991960222537496,-0.03302459423023527,-0.033024594230235266,-0.03485446541823001,-0.03485446541823001,-0.048593350383634035,-0.03395071807104318,-0.034854465418230285,-0.03395071807104318,-0.033950718071043176,-0.0348544654182302,-0.0348544654182302,-0.03485446541823024,-0.03485446541823024,-0.03395071807104313,-0.03395071807104313,-0.03395071807104313,-0.034854465418230264,-0.03395071807104311,-0.03485446541823036,0.9448108762956045,-0.03302459423023514,-0.03302459423023514,-0.03302459423023514,-0.0339507180710431,-0.0339507180710431,-0.0339507180710431,-0.0339507180710431,-0.0339507180710431,-0.0339507180710431,-0.0339507180710431
